URI,URL,ID,TITLE
https://jpsearch.go.jp/data/nij09-wkMEsdq9CZrYID0QQB20000153,http://base1.nijl.ac.jp/~rekijin/syouzou/0i0012/html/thum0i0012.html,［函架番号］ﾔ1/100/1-3,本朝孝子伝
https://jpsearch.go.jp/data/nij09-wkMEsdq9CZrYID0QQB20000835,http://base1.nijl.ac.jp/~rekijin/syouzou/tt0009/html/thumtt0009.html,［函架番号］ﾔ4/83/1-2,徳川十五代記
https://jpsearch.go.jp/data/nij09-wkMEsdq9CZrYID0QQB20010222,http://base1.nijl.ac.jp/~rekijin/syouzou/su0002/html/thumsu0002.html,［函架番号］ﾊ2/34,明治英銘百詠撰
https://jpsearch.go.jp/data/nij09-wkMEsdq9CZrYID0QQB20000528,http://base1.nijl.ac.jp/~rekijin/20000528/index.html,［函架番号］ﾔ5/366/1-5,訓蒙皇国史略
https://jpsearch.go.jp/data/nij09-wkMEsdq9CZrYID0QQB20000528,http://base1.nijl.ac.jp/~rekijin/syouzou/0t000e/html/thum0t000e.html,［函架番号］ﾔ5/366/1-5,訓蒙皇国史略
https://jpsearch.go.jp/data/nij09-wkMEsdq9CZrYID0QQB20001018,http://base1.nijl.ac.jp/~rekijin/syouzou/0s0066/html/thum0s0066.html,［函架番号］ﾔ0/85/1-4,万家人名録
https://jpsearch.go.jp/data/nij09-wkMEsdq9CZrYID0QQB20001737,http://base1.nijl.ac.jp/~rekijin/syouzou/0r001e/html/thum0r001e.html,［函架番号］ﾔ0/85/1-4,万家人名録
https://jpsearch.go.jp/data/nij09-wkMEsdq9CZrYID0QQB20000061,http://base1.nijl.ac.jp/~rekijin/syouzou/mb0000/html/thummb0000.html,［函架番号］ﾔ4/205,役者三十六家選
https://jpsearch.go.jp/data/nij09-wkMEsdq9CZrYID0QQB20001366,http://base1.nijl.ac.jp/~rekijin/20001366/index.html,［函架番号］ﾅ2/203,続英雄百人一首
https://jpsearch.go.jp/data/nij09-wkMEsdq9CZrYID0QQB20001366,http://base1.nijl.ac.jp/~rekijin/syouzou/0h0020/html/thum0h0020.html,［函架番号］ﾅ2/203,続英雄百人一首
https://jpsearch.go.jp/data/nij09-wkMEsdq9CZrYID0QQB20000618,http://base1.nijl.ac.jp/~rekijin/syouzou/0f0002/html/thum0f0002.html,［函架番号］ﾔ1/139/1-4,本朝列仙伝
https://jpsearch.go.jp/data/nij09-wkMEsdq9CZrYID0QQB20000966,http://base1.nijl.ac.jp/~rekijin/syouzou/0y0014/html/thum0y0014.html,［函架番号］ﾔ0/85/1-4,万家人名録
https://jpsearch.go.jp/data/nij09-wkMEsdq9CZrYID0QQB20001913,http://base1.nijl.ac.jp/~rekijin/syouzou/0k0099/html/thum0k0099.html,［函架番号］ﾔ0/85/1-4,万家人名録
https://jpsearch.go.jp/data/nij09-wkMEsdq9CZrYID0QQB20000595,http://base1.nijl.ac.jp/~rekijin/syouzou/an0003/html/thuman0003.html,［函架番号］ﾅ2/206,畸人百人一首
https://jpsearch.go.jp/data/nij09-wkMEsdq9CZrYID0QQB20010213,http://base1.nijl.ac.jp/~rekijin/syouzou/fr0000/html/thumfr0000.html,［函架番号］ﾊ0/8/1-2,今人名誉百首
https://jpsearch.go.jp/data/nij09-wkMEsdq9CZrYID0QQB20000572,http://base1.nijl.ac.jp/~rekijin/syouzou/0k0040/html/thum0k0040.html,［函架番号］ﾊ2/35/1-2,近世名婦百人撰
https://jpsearch.go.jp/data/nij09-wkMEsdq9CZrYID0QQB20000558,http://base1.nijl.ac.jp/~rekijin/20000558/index.html,［函架番号］ﾅ4/148/1-2,武勇魁図会
https://jpsearch.go.jp/data/nij09-wkMEsdq9CZrYID0QQB20000558,http://base1.nijl.ac.jp/~rekijin/syouzou/mn0000/html/thummn0000.html,［函架番号］ﾅ4/148/1-2,武勇魁図会
https://jpsearch.go.jp/data/nij09-wkMEsdq9CZrYID0QQB20000031,http://base1.nijl.ac.jp/~rekijin/syouzou/0i0009/html/thum0i0009.html,［函架番号］ﾔ0/85/1-4,万家人名録
https://jpsearch.go.jp/data/nij09-wkMEsdq9CZrYID0QQB20010058,http://base1.nijl.ac.jp/~rekijin/syouzou/ot0012/html/thumot0012.html,［函架番号］ﾊ0/8/1-2,今人名誉百首
https://jpsearch.go.jp/data/nij09-wkMEsdq9CZrYID0QQB20001134,http://base1.nijl.ac.jp/~rekijin/syouzou/0y001a/html/thum0y001a.html,［函架番号］ﾅ2/205,列女百人一首
https://jpsearch.go.jp/data/nij09-wkMEsdq9CZrYID0QQB20001630,http://base1.nijl.ac.jp/~rekijin/syouzou/0b001c/html/thum0b001c.html,［函架番号］ﾔ1/139/1-4,本朝列仙伝
https://jpsearch.go.jp/data/nij09-wkMEsdq9CZrYID0QQB20001890,http://base1.nijl.ac.jp/~rekijin/syouzou/0t0051/html/thum0t0051.html,［函架番号］ﾅ2/206,畸人百人一首
https://jpsearch.go.jp/data/nij09-wkMEsdq9CZrYID0QQB20000150,http://base1.nijl.ac.jp/~rekijin/20000150/index.html,［函架番号］ﾊ4/26/1-4,豊臣昇雲録
https://jpsearch.go.jp/data/nij09-wkMEsdq9CZrYID0QQB20000150,http://base1.nijl.ac.jp/~rekijin/syouzou/iy0001/html/thumiy0001.html,［函架番号］ﾊ4/26/1-4,豊臣昇雲録
https://jpsearch.go.jp/data/nij09-wkMEsdq9CZrYID0QQB20000646,http://base1.nijl.ac.jp/~rekijin/20000646/index.html,［函架番号］ﾔ1/17,本朝百将伝
https://jpsearch.go.jp/data/nij09-wkMEsdq9CZrYID0QQB20000646,http://base1.nijl.ac.jp/~rekijin/syouzou/oy000a/html/thumoy000a.html,［函架番号］ﾔ1/17,本朝百将伝
https://jpsearch.go.jp/data/nij09-wkMEsdq9CZrYID0QQB20001878,http://base1.nijl.ac.jp/~rekijin/syouzou/0y0022/html/thum0y0022.html,［函架番号］ﾔ0/85/1-4,万家人名録
https://jpsearch.go.jp/data/nij09-wkMEsdq9CZrYID0QQB20000103,http://base1.nijl.ac.jp/~rekijin/20000103/index.html,［函架番号］ﾅ2/202,英雄百人一首
https://jpsearch.go.jp/data/nij09-wkMEsdq9CZrYID0QQB20000103,http://base1.nijl.ac.jp/~rekijin/syouzou/ns0002/html/thumns0002.html,［函架番号］ﾅ2/202,英雄百人一首
https://jpsearch.go.jp/data/nij09-wkMEsdq9CZrYID0QQB20000609,http://base1.nijl.ac.jp/~rekijin/syouzou/0m0011/html/thum0m0011.html,［函架番号］ﾅ2/205,列女百人一首
https://jpsearch.go.jp/data/nij09-wkMEsdq9CZrYID0QQB20000511,http://base1.nijl.ac.jp/~rekijin/syouzou/oy0006/html/thumoy0006.html,［函架番号］ﾔ3/46,絵入赤穂四十七士詩伝
https://jpsearch.go.jp/data/nij09-wkMEsdq9CZrYID0QQB20001816,http://base1.nijl.ac.jp/~rekijin/20001816/index.html,［函架番号］ﾗ3/5/74-83,集古十種
https://jpsearch.go.jp/data/nij09-wkMEsdq9CZrYID0QQB20001816,http://base1.nijl.ac.jp/~rekijin/syouzou/ay0006/html/thumay0006.html,［函架番号］ﾗ3/5/74-83,集古十種
https://jpsearch.go.jp/data/nij09-wkMEsdq9CZrYID0QQB20001261,http://base1.nijl.ac.jp/~rekijin/20001261/index.html,［函架番号］ﾔ5/196,若鶴百人一首
https://jpsearch.go.jp/data/nij09-wkMEsdq9CZrYID0QQB20001261,http://base1.nijl.ac.jp/~rekijin/syouzou/mk0008/html/thummk0008.html,［函架番号］ﾔ5/196,若鶴百人一首
https://jpsearch.go.jp/data/nij09-wkMEsdq9CZrYID0QQB20000994,http://base1.nijl.ac.jp/~rekijin/syouzou/mh0001/html/thummh0001.html,［函架番号］ﾙ2/3,先賢遺芳
https://jpsearch.go.jp/data/nij09-wkMEsdq9CZrYID0QQB20000957,http://base1.nijl.ac.jp/~rekijin/20000957/index.html,［函架番号］ﾔ5/196,若鶴百人一首
https://jpsearch.go.jp/data/nij09-wkMEsdq9CZrYID0QQB20000957,http://base1.nijl.ac.jp/~rekijin/syouzou/sy0004/html/thumsy0004.html,［函架番号］ﾔ5/196,若鶴百人一首
https://jpsearch.go.jp/data/nij09-wkMEsdq9CZrYID0QQB20001668,http://base1.nijl.ac.jp/~rekijin/syouzou/ff0001/html/thumff0001.html,［函架番号］ﾔ9/86/1-6,前賢故実
https://jpsearch.go.jp/data/nij09-wkMEsdq9CZrYID0QQB20000119,http://base1.nijl.ac.jp/~rekijin/syouzou/0o0004/html/thum0o0004.html,［函架番号］ﾔ0/85/1-4,万家人名録
https://jpsearch.go.jp/data/nij09-wkMEsdq9CZrYID0QQB20000586,http://base1.nijl.ac.jp/~rekijin/20000586/index.html,［函架番号］ﾅ2/212,武家百人一首
https://jpsearch.go.jp/data/nij09-wkMEsdq9CZrYID0QQB20000586,http://base1.nijl.ac.jp/~rekijin/syouzou/am0000/html/thumam0000.html,［函架番号］ﾅ2/212,武家百人一首
https://jpsearch.go.jp/data/nij09-wkMEsdq9CZrYID0QQB20001793,http://base1.nijl.ac.jp/~rekijin/syouzou/0k008c/html/thum0k008c.html,［函架番号］ﾔ0/85/1-4,万家人名録
https://jpsearch.go.jp/data/nij09-wkMEsdq9CZrYID0QQB20000210,http://base1.nijl.ac.jp/~rekijin/syouzou/0y0003/html/thum0y0003.html,［函架番号］ﾔ1/139/1-4,本朝列仙伝
https://jpsearch.go.jp/data/nij09-wkMEsdq9CZrYID0QQB20000001,http://base1.nijl.ac.jp/~rekijin/syouzou/0o0000/html/thum0o0000.html,［函架番号］ﾔ0/85/1-4,万家人名録
https://jpsearch.go.jp/data/nij09-wkMEsdq9CZrYID0QQB20010019,http://base1.nijl.ac.jp/~rekijin/syouzou/ij0002/html/thumij0002.html,［函架番号］ﾔ8/177/1-3,絵本威武貴山
https://jpsearch.go.jp/data/nij09-wkMEsdq9CZrYID0QQB20001691,http://base1.nijl.ac.jp/~rekijin/20001691/index.html,［函架番号］ﾅ2/203,続英雄百人一首
https://jpsearch.go.jp/data/nij09-wkMEsdq9CZrYID0QQB20001691,http://base1.nijl.ac.jp/~rekijin/syouzou/dm0001/html/thumdm0001.html,［函架番号］ﾅ2/203,続英雄百人一首
https://jpsearch.go.jp/data/nij09-wkMEsdq9CZrYID0QQB20020009,http://base1.nijl.ac.jp/~rekijin/syouzou/0j0018/html/thum0j0018.html,［函架番号］ﾔ3/29,和洋奇人伝
https://jpsearch.go.jp/data/nij09-wkMEsdq9CZrYID0QQB20001190,http://base1.nijl.ac.jp/~rekijin/syouzou/0j000f/html/thum0j000f.html,［函架番号］ﾔ0/85/1-4,万家人名録
https://jpsearch.go.jp/data/nij09-wkMEsdq9CZrYID0QQB20001784,http://base1.nijl.ac.jp/~rekijin/20001784/index.html,［函架番号］ﾅ2/7,義烈百人一首
https://jpsearch.go.jp/data/nij09-wkMEsdq9CZrYID0QQB20001784,http://base1.nijl.ac.jp/~rekijin/syouzou/th0007/html/thumth0007.html,［函架番号］ﾅ2/7,義烈百人一首
https://jpsearch.go.jp/data/nij09-wkMEsdq9CZrYID0QQB20010084,http://base1.nijl.ac.jp/~rekijin/syouzou/0k00a3/html/thum0k00a3.html,［函架番号］ﾗ6/38,現今英名百首
https://jpsearch.go.jp/data/nij09-wkMEsdq9CZrYID0QQB20000588,http://base1.nijl.ac.jp/~rekijin/20000588/index.html,［函架番号］ﾅ2/203,続英雄百人一首
https://jpsearch.go.jp/data/nij09-wkMEsdq9CZrYID0QQB20000588,http://base1.nijl.ac.jp/~rekijin/syouzou/af0000/html/thumaf0000.html,［函架番号］ﾅ2/203,続英雄百人一首
https://jpsearch.go.jp/data/nij09-wkMEsdq9CZrYID0QQB20001116,http://base1.nijl.ac.jp/~rekijin/syouzou/0c000e/html/thum0c000e.html,［函架番号］ﾔ0/85/1-4,万家人名録
https://jpsearch.go.jp/data/nij09-wkMEsdq9CZrYID0QQB20020050,http://base1.nijl.ac.jp/~rekijin/syouzou/nh0006/html/thumnh0006.html,［函架番号］ﾔ8/85/1-10,絵本倭比事
https://jpsearch.go.jp/data/nij09-wkMEsdq9CZrYID0QQB20001249,http://base1.nijl.ac.jp/~rekijin/20001249/index.html,［函架番号］ﾅ2/203,続英雄百人一首
https://jpsearch.go.jp/data/nij09-wkMEsdq9CZrYID0QQB20001249,http://base1.nijl.ac.jp/~rekijin/syouzou/wk0001/html/thumwk0001.html,［函架番号］ﾅ2/203,続英雄百人一首
https://jpsearch.go.jp/data/nij09-wkMEsdq9CZrYID0QQB20000944,http://base1.nijl.ac.jp/~rekijin/syouzou/0s0063/html/thum0s0063.html,［函架番号］ﾔ0/85/1-4,万家人名録
https://jpsearch.go.jp/data/nij09-wkMEsdq9CZrYID0QQB20001923,http://base1.nijl.ac.jp/~rekijin/syouzou/0y0024/html/thum0y0024.html,［函架番号］ﾔ1/139/1-4,本朝列仙伝
https://jpsearch.go.jp/data/nij09-wkMEsdq9CZrYID0QQB20001056,http://base1.nijl.ac.jp/~rekijin/20001056/index.html,［函架番号］ﾅ2/203,続英雄百人一首
https://jpsearch.go.jp/data/nij09-wkMEsdq9CZrYID0QQB20001056,http://base1.nijl.ac.jp/~rekijin/syouzou/mk0004/html/thummk0004.html,［函架番号］ﾅ2/203,続英雄百人一首
https://jpsearch.go.jp/data/nij09-wkMEsdq9CZrYID0QQB20020101,http://base1.nijl.ac.jp/~rekijin/syouzou/gt0002/html/thumgt0002.html,［函架番号］ﾅ4/12/1-2,絵本故事談
https://jpsearch.go.jp/data/nij09-wkMEsdq9CZrYID0QQB20020955,http://base1.nijl.ac.jp/~rekijin/syouzou/0k00cf/html/thum0k00cf.html,［函架番号］ﾅ4/346,絵本武勇伝
https://jpsearch.go.jp/data/nij09-wkMEsdq9CZrYID0QQB20001019,http://base1.nijl.ac.jp/~rekijin/20001019/index.html,［函架番号］ﾔ9/86/1-6,前賢故実
https://jpsearch.go.jp/data/nij09-wkMEsdq9CZrYID0QQB20001019,http://base1.nijl.ac.jp/~rekijin/syouzou/mo0000/html/thummo0000.html,［函架番号］ﾔ9/86/1-6,前賢故実
https://jpsearch.go.jp/data/nij09-wkMEsdq9CZrYID0QQB20000656,http://base1.nijl.ac.jp/~rekijin/20000656/index.html,［函架番号］ﾅ2/7,義烈百人一首
https://jpsearch.go.jp/data/nij09-wkMEsdq9CZrYID0QQB20000656,http://base1.nijl.ac.jp/~rekijin/syouzou/ok0005/html/thumok0005.html,［函架番号］ﾅ2/7,義烈百人一首
https://jpsearch.go.jp/data/nij09-wkMEsdq9CZrYID0QQB20001107,http://base1.nijl.ac.jp/~rekijin/20001107/index.html,［函架番号］ﾅ2/212,武家百人一首
https://jpsearch.go.jp/data/nij09-wkMEsdq9CZrYID0QQB20001107,http://base1.nijl.ac.jp/~rekijin/syouzou/kk000a/html/thumkk000a.html,［函架番号］ﾅ2/212,武家百人一首
https://jpsearch.go.jp/data/nij09-wkMEsdq9CZrYID0QQB20020849,http://base1.nijl.ac.jp/~rekijin/syouzou/ok0015/html/thumok0015.html,［函架番号］ﾔ8/69,絵本武蔵鐙
https://jpsearch.go.jp/data/nij09-wkMEsdq9CZrYID0QQB20010126,http://base1.nijl.ac.jp/~rekijin/syouzou/0m003b/html/thum0m003b.html,［函架番号］ﾔ8/163,明治中興雲台図録
https://jpsearch.go.jp/data/nij09-wkMEsdq9CZrYID0QQB20000551,http://base1.nijl.ac.jp/~rekijin/syouzou/kk0004/html/thumkk0004.html,［函架番号］ﾅ4/358,粋興奇人伝
https://jpsearch.go.jp/data/nij09-wkMEsdq9CZrYID0QQB20001047,http://base1.nijl.ac.jp/~rekijin/syouzou/ms0008/html/thumms0008.html,［函架番号］ﾙ2/3,先賢遺芳
https://jpsearch.go.jp/data/nij09-wkMEsdq9CZrYID0QQB20020352,http://base1.nijl.ac.jp/~rekijin/syouzou/tm0011/html/thumtm0011.html,［函架番号］ﾔ8/85/1-10,絵本倭比事
https://jpsearch.go.jp/data/nij09-wkMEsdq9CZrYID0QQB20001223,http://base1.nijl.ac.jp/~rekijin/syouzou/0u0005/html/thum0u0005.html,［函架番号］ﾔ2/207,新編歌俳百人撰
https://jpsearch.go.jp/data/nij09-wkMEsdq9CZrYID0QQB20001136,http://base1.nijl.ac.jp/~rekijin/syouzou/0m0023/html/thum0m0023.html,［函架番号］ﾔ0/85/1-4,万家人名録
